filename,dose,snr,cnr,dice,precision,recall
120.png,1.0,3.7169159594689685,0.9116290317079843,0.5249508209883977,0.4411010659827006,0.6481609993053948
120.png,0.5,3.3360381577459663,0.8233956692289769,0.5194863204913456,0.41590177613516754,0.6917815009411205
120.png,0.25,3.089565976432355,0.7591791437924076,0.49377025567158805,0.38771701634316136,0.6796867254875784
120.png,0.1,2.59525170099393,0.6187125554125064,0.4438113327002216,0.32600102311290236,0.6949539010600823
120.png,0.05,2.172743250781133,0.49962091865133584,0.2999739718896408,0.19199267012794183,0.6855358382069142
121.png,1.0,2.4698251966425278,0.11620133434929472,0.7078004490871815,0.6727913882698139,0.746652935117922
121.png,0.5,2.342005647558368,0.10503066531107047,0.6953222954508922,0.6538089480044414,0.7424648129071455
121.png,0.25,2.239870424591772,0.10620728245769306,0.6848397596394592,0.6292632426521946,0.7511843460344997
121.png,0.1,2.0240274904942446,0.08012519651186856,0.6811859103441866,0.6206390425648523,0.7548232063159939
121.png,0.05,1.7837816606988415,0.06112697828470991,0.5794493237782208,0.47683235046314154,0.7383453484375294
122.png,1.0,3.8124131045662493,0.9429873660723108,0.43242178092089417,0.30106707317063996,0.7671094538951548
122.png,0.5,3.4151158199668172,0.842008533762155,0.37812132853439756,0.2487852760735586,0.7875398120090208
122.png,0.25,3.141510563444757,0.7682344087413109,0.33153679544653203,0.21147667394931854,0.7669540899551255
122.png,0.1,2.6355746324938276,0.6266828816753487,0.23821697331941094,0.14087386082955158,0.7709158704258751
122.png,0.05,2.1962896814169723,0.49826909053450935,0.18728699980853916,0.10680555100613551,0.7598850306837878
123.png,1.0,2.4248218510815915,0.8716493487674715,0.2702313780437005,0.1903034828523173,0.4659179942537661
123.png,0.5,2.3056649197395096,0.8292697395131112,0.2713087860007291,0.18819542787771182,0.48589710107014117
123.png,0.25,2.213351686710695,0.7874496263833226,0.2694545591050715,0.1890838206626684,0.46866022460111173
123.png,0.1,2.00812916186019,0.7146880587953462,0.253638520228249,0.1680829367776308,0.5165839644809134
123.png,0.05,1.7831242884612242,0.6105282137040325,0.23305886564721526,0.14490587636729046,0.5950639853739944
124.png,1.0,6.742308256789899,0.7611190605549265,0.06951838932745855,0.2505513895004387,0.04035810714790368
124.png,0.5,5.090009004524409,0.5802507475667903,0.07444619295484808,0.2512254901950522,0.043697598408381624
124.png,0.25,4.306120555442816,0.4828809481579958,0.08020902959227076,0.27696181283979454,0.046894983657775405
124.png,0.1,3.195574426259141,0.35618422132125654,0.17910615782956207,0.4309317443108588,0.11304533181745555
124.png,0.05,2.492299052267329,0.2578330950643615,0.2626847782660807,0.4420168067219462,0.18686940457568077
125.png,1.0,4.615949582029644,0.9922228707769454,0.5783419689119171,0.5012574097354937,0.683443546411115
125.png,0.5,3.9633332129326604,0.8569103796741958,0.5700156431346823,0.4847652562007683,0.6916482978193832
125.png,0.25,3.551737271702779,0.7639670220871716,0.5873503223825607,0.5044831223624257,0.7027920646574788
125.png,0.1,2.861975202167499,0.598825124466243,0.5241854977765678,0.4163783160319951,0.7073230467784628
125.png,0.05,2.3193861265237046,0.45126555838814025,0.4051227644740831,0.29331723910880425,0.654665686994055
126.png,1.0,4.711346169244384,0.2495672213837956,0.6333626408760291,0.5764586061391292,0.702731465057285
126.png,0.5,4.064008166207556,0.21327036498591723,0.5989925202259198,0.5257234726681059,0.6959914863414403
126.png,0.25,3.6640432857405014,0.18477510020270263,0.5750085120871637,0.46667403559139303,0.7488471089025385
126.png,0.1,2.972690056146902,0.1491854252991507,0.4240820377108832,0.2890549507181028,0.7958495920525083
126.png,0.05,2.4111152005444856,0.09218282493473494,0.20627157652474107,0.11925486499968975,0.7630365377780011
127.png,1.0,3.0521681479565235,0.49392836645215754,0.42207196882878756,0.32168748362274285,0.6135265700472872
127.png,0.5,2.8104781684322315,0.45172854515670713,0.39454410359834413,0.28950852870138677,0.6191904047965697
127.png,0.25,2.6312958850031074,0.43118040985838696,0.39453312690192727,0.29030483972321625,0.6155255705470339
127.png,0.1,2.2770362612648443,0.36051445401291216,0.3275210444940732,0.2206469533011859,0.6351824087945441
127.png,0.05,1.9402814973897637,0.2725307553610572,0.21138341609269048,0.125862343029685,0.6595035815414635
128.png,1.0,6.484800597740122,1.3484885389135426,0.6483729338842975,0.5956109134038011,0.7113913289873741
128.png,0.5,4.8989374156253955,1.0102581483594935,0.6357969723953696,0.5768698060935169,0.7081326154708018
128.png,0.25,4.0991108261296105,0.8386278295013814,0.6230793157076205,0.5553953643112394,0.7095494474345289
128.png,0.1,3.029236549103094,0.6164335258695132,0.5651740190645089,0.4641361733110648,0.7224426183044454
128.png,0.05,2.3356467221226223,0.46704443262004747,0.4117647058823529,0.28511450381663844,0.7408614338328976
129.png,1.0,5.16673902367086,0.7654715040607156,0.6615244724547706,0.7401768172882822,0.5979819738106694
129.png,0.5,4.3175404182114185,0.6338193557067889,0.6521375205381778,0.7196223316908048,0.5962247038146384
129.png,0.25,3.8273879206469545,0.5654816719096687,0.6766154305327563,0.7145108421578955,0.6425372711293903
129.png,0.1,3.0302734287837323,0.4304893948681916,0.6476685401191855,0.6453900709216225,0.6499631540158438
129.png,0.05,2.4366389425231776,0.325819290669842,0.5381737962785345,0.4663591405890926,0.6361317385632128
13.png,1.0,3.074794408178317,0.1116663698393116,0.4454297056245811,0.3148458567157533,0.7610993657491877
13.png,0.5,2.8809681921835715,0.11983387240928263,0.420643445348064,0.29636036036014674,0.7244538407316342
13.png,0.25,2.7263977599827602,0.10792868188913231,0.4373908269701053,0.3051319545990494,0.7720225510909584
13.png,0.1,2.4077507311646276,0.09777373820367999,0.388903660374014,0.259798697453961,0.7730796335433878
13.png,0.05,2.074557317618378,0.09943035841810438,0.26131251653876686,0.1608568170711187,0.6959126145160396
130.png,1.0,4.993045819307142,0.21447205902506367,0.5686795796936321,0.48266475644664564,0.6919995891951402
130.png,0.5,4.218094773367116,0.178723985443942,0.5652533267212166,0.4729271834586315,0.7023723939604576
130.png,0.25,3.751825575244956,0.14651400591294306,0.5637610814713787,0.4625460768822653,0.7216801889691674
130.png,0.1,2.9788427531051367,0.10825824055971721,0.4783207157604955,0.3596749987060189,0.7137722090985787
130.png,0.05,2.3955702217739403,0.08812382636284424,0.3062805437589364,0.19330855018582155,0.7369826435239426
131.png,1.0,3.6768186741426536,0.6306636236076325,0.4328442683617049,0.37816660327091806,0.5060057003252177
131.png,0.5,3.2902352708912064,0.5608809847362656,0.42618213660245186,0.37392440073726646,0.4954193811069875
131.png,0.25,3.017527316904647,0.5162312093211382,0.4332173390041672,0.3747862930198656,0.5132328990222789
131.png,0.1,2.5124628325916007,0.42344092175533143,0.42327533444084986,0.370957854405846,0.49277280130242995
131.png,0.05,2.07890467224587,0.3258649160905533,0.4091207349081365,0.3425824175821823,0.5077361563512747
132.png,1.0,8.230382757522637,1.6647775269585035,0.8013692731656906,0.7890697871615411,0.8140582626188373
132.png,0.5,5.472752025581136,1.1028223241559072,0.7870178261421857,0.7626374528143924,0.8130084856964338
132.png,0.25,4.4026028723714985,0.8837158388586644,0.7684977341069841,0.7448686371097106,0.7936750940421687
132.png,0.1,3.0876803983717784,0.6217213227571714,0.6986068111455108,0.626414046776103,0.7896072084678551
132.png,0.05,2.332774464187905,0.4656766711379679,0.6070162571812737,0.5051881993894768,0.7602571953456564
133.png,1.0,4.333781663184502,0.7336298112476153,0.5696142381960344,0.4387143997867722,0.8118458317931143
